NU_CNPB_PLANO_DA;ID_PROVISAO_MATEMATICA;TX_PERC_CUSTO_ANO;VL_CUSTO_ANO;SM_PROVISAO_MATEMATICA;SM_BENEFICIOS_CONCEDIDOS;SM_BEN_CON_CONTRIBUI_DEF;VL_BC_CD_SALD_CONT_ASSIST;SM_BEN_CON_BENEFICIO_DEF;VL_BC_BD_PROG_VABF_ASSIST;VL_BC_BD_NPRO_VABF_ASSIST;SM_BENEFICIOS_A_CONCEDER;SM_BEN_A_CON_CONTRIB_DEF;VL_AC_CD_SALD_CONT_PATRO;VL_AC_CD_SALD_CONT_PART;SM_BEN_A_CON_BEN_DEF_PROG;VL_AC_BD_PROG_VABF;VL_AC_BD_PROG_VACF_PATRO;VL_AC_BD_PROG_VACF_PART;SM_BEN_A_CON_BEN_DEF_NPRO;VL_AC_BD_NPRO_VABF;VL_AC_BD_NPRO_VACF_PATRO;VL_AC_BD_NPRO_VACF_PART;VL_AC_BD_CAPT_COBERTURA;VL_AC_BD_REPT_SIMPLES;ID_GRUPO_CUSTEIO_DA;ID_DEMONSTRACAO_ATUARIAL
2016001674;173902;NULL;0.00;21464712.77;2872374.18;2444689.03;2444689.03;427685.15;0.00;427685.15;18592338.59;18014665.39;7765512.57;10249152.82;89685.13;89685.13;0.00;0.00;487988.07;487988.07;0.00;0.00;0.00;0.00;NULL;3355328
2012000347;173925;NULL;1374177.39;29015388.90;2302870.16;2302870.16;2302870.16;0.00;0.00;0.00;26712518.74;26423523.17;24903432.18;1520090.99;262508.88;373202.00;110693.12;0.00;26486.69;37435.00;10948.31;0.00;0.00;0.00;NULL;3355339
2009003519;174012;NULL;11079663.00;197949377.49;25001182.41;17704310.41;17704310.41;7296872.00;6264485.00;1032387.00;172948195.08;172473527.08;70079634.13;102393892.95;445498.00;446016.00;518.00;0.00;29170.00;29580.00;410.00;0.00;0.00;0.00;NULL;3355343
2005003638;174031;NULL;2142070.33;16985403.25;615301.29;615301.29;615301.29;0.00;0.00;0.00;16370101.96;8289644.43;3812360.04;4477284.39;7572560.18;15559304.79;7986744.61;0.00;507897.35;1042308.99;534411.64;0.00;0.00;0.00;NULL;3355347
1999001729;174041;NULL;4247527.62;125981563.41;44752527.10;44752527.10;44752527.10;0.00;0.00;0.00;81229036.31;70273957.67;32654311.57;37619646.10;8416416.50;11006806.00;2590389.50;0.00;2538662.14;3320007.00;781344.86;0.00;0.00;0.00;NULL;3355351
2005006556;174054;NULL;2809356.38;35128865.11;3718327.46;3718327.46;3718327.46;0.00;0.00;0.00;31410537.65;31410537.65;13346139.19;18064398.46;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;3355359
2004002018;174066;NULL;24930642.00;538721168.81;103107460.85;96628190.85;96628190.85;6479270.00;6479270.00;0.00;435613707.96;423371520.00;227760765.86;195610754.14;11903113.31;11903113.31;0.00;0.00;339074.65;339074.65;0.00;0.00;0.00;0.00;NULL;3355366
2012000983;174104;NULL;NULL;29148675.72;108060.29;108060.29;108060.29;0.00;NULL;NULL;29040615.43;29040615.43;11324120.95;17716494.48;0.00;NULL;NULL;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;3356144
2021000583;174106;NULL;NULL;20698625.06;0.00;0.00;0.00;0.00;NULL;NULL;20698625.06;20698625.06;9635883.23;11062741.83;0.00;NULL;NULL;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;3356148
2021002829;174108;NULL;NULL;780685.12;0.00;0.00;0.00;0.00;NULL;NULL;780685.12;780685.12;271364.87;509320.25;0.00;NULL;NULL;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;3356152
2023000165;174133;NULL;NULL;12388693.95;9405323.58;9405323.58;9405323.58;0.00;NULL;NULL;2983370.37;2983370.37;0.00;2983370.37;0.00;NULL;NULL;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;3356160
1995003174;174141;NULL;NULL;123233908.01;2571587.60;2571587.60;2571587.60;0.00;NULL;NULL;120662320.41;120662320.41;60735126.70;59927193.71;0.00;NULL;NULL;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;3356164
2002000956;174072;NULL;11219853.87;186266291.60;11963271.74;11963271.74;11963271.74;0.00;0.00;0.00;174303019.86;173074182.10;62955916.43;110118265.67;0.00;0.00;0.00;0.00;1228837.76;1228837.76;0.00;0.00;0.00;0.00;NULL;3356170
1979001774;174086;NULL;294173.00;6251566250.00;6109699280.00;0.00;0.00;6109699280.00;5376286378.00;733412902.00;141866970.00;0.00;0.00;0.00;141863001.00;142181168.00;159083.50;159083.50;3969.00;4015.00;23.00;23.00;0.00;0.00;NULL;3356172
1998005283;174096;NULL;161470170.00;6698206847.47;3923588183.00;0.00;0.00;3923588183.00;3701452622.00;222135561.00;2774618664.47;2717174701.47;1308935155.49;1408239545.98;0.00;0.00;0.00;0.00;57443963.00;75483198.00;9019617.50;9019617.50;0.00;0.00;NULL;3356174
2006000756;174101;NULL;26520580.52;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;3356177
1986000265;174118;NULL;932871.63;656842043.46;639475965.60;0.00;0.00;639475965.60;488459654.50;151016311.10;17366077.86;0.00;0.00;0.00;13992810.94;14126442.28;97728.11;35903.23;3373266.92;3405481.62;23559.46;8655.24;0.00;0.00;NULL;3356189
1990001165;174130;NULL;23395075.55;1304393809.39;38286629.56;38286629.56;38286629.56;0.00;0.00;0.00;1266107179.83;487283487.31;0.00;487283487.31;661914161.85;772584455.10;0.00;110670293.25;116909530.67;136456494.29;0.00;19546963.62;0.00;0.00;NULL;3356194
2009002083;174211;NULL;NULL;24871700.29;2706606.78;2706606.78;2706606.78;0.00;NULL;NULL;22165093.51;22165093.51;8493828.83;13671264.68;0.00;NULL;NULL;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;3356366
2018001892;174310;NULL;NULL;23550934.52;0.00;0.00;0.00;0.00;NULL;NULL;23550934.52;23550934.52;9827069.42;13723865.10;0.00;NULL;NULL;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;3356373
2017000256;174312;NULL;NULL;55532110.60;0.00;0.00;0.00;0.00;NULL;NULL;55532110.60;55532110.60;26891089.34;28641021.26;0.00;NULL;NULL;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;3356380
1999002318;174166;NULL;22618511.00;650460024.54;166305705.71;90349755.71;90349755.71;75955950.00;67796746.00;8159204.00;484154318.83;483000293.83;183080779.56;299919514.27;975362.00;4391946.00;3416584.00;0.00;178663.00;749073.00;570410.00;0.00;0.00;0.00;NULL;3356463
2000007538;174190;NULL;7921111.58;776808648.26;419142626.38;419142626.38;419142626.38;0.00;0.00;0.00;357666021.88;356228854.49;158582113.56;197646740.93;0.00;0.00;0.00;0.00;1437167.39;1438981.00;1813.61;0.00;0.00;0.00;NULL;3356467
1998004147;174199;NULL;674258.78;24126534.95;8057555.41;147200.15;147200.15;7910355.26;7910355.26;0.00;16068979.54;16068979.54;7923275.54;8145704.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;3356484
2000006183;174208;NULL;26803544.30;601101295.94;297769562.46;198120969.30;198120969.30;99648593.16;73392327.24;26256265.92;303331733.48;303331733.48;134196357.65;169135375.83;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;3356488
1998001229;174220;NULL;19900164.63;2282061711.88;1600195501.81;0.00;0.00;1600195501.81;1389844606.65;210350895.16;681866210.07;587941185.58;260955034.85;326986150.73;0.00;0.00;0.00;0.00;93925024.49;93925024.49;0.00;0.00;0.00;0.00;NULL;3356491
1998005518;174318;NULL;18833059.01;721822304.67;356735539.79;107652838.93;107652838.93;249082700.86;210939581.88;38143118.98;365086764.88;365086764.88;135938958.13;229147806.75;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;3356499
1998003711;174330;NULL;1709727.77;361383450.81;264500268.89;677873.60;677873.60;263822395.29;136023511.62;127798883.67;96883181.92;62759320.31;11896813.46;50862506.85;31936703.61;31936703.61;0.00;0.00;2187158.00;3862448.85;1675290.85;0.00;0.00;0.00;NULL;3356503
2020002711;174421;NULL;NULL;1413703.42;0.00;0.00;0.00;0.00;NULL;NULL;1413703.42;1413703.42;0.00;1413703.42;0.00;NULL;NULL;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;3357604
2000001319;174355;NULL;0.00;43062351.70;40516070.32;0.00;0.00;40516070.32;34130429.45;6385640.87;2546281.38;987726.00;0.00;987726.00;1500133.17;1500133.17;0.00;0.00;58422.21;58422.21;0.00;0.00;0.00;0.00;NULL;3357690
1981001565;174429;NULL;856865.52;45575437.63;19783691.00;0.00;0.00;19783691.00;19783691.00;0.00;25791746.63;4961463.63;2327891.18;2633572.45;20830283.00;20830283.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;3357696
1904000118;174435;NULL;514781131.85;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;3357744
2010001338;174446;NULL;729064.00;22649549.94;953968.68;953968.68;953968.68;0.00;0.00;0.00;21695581.26;21497338.73;13927733.58;7569605.15;0.00;0.00;0.00;0.00;198242.53;198242.53;0.00;0.00;0.00;0.00;NULL;3357752
2000001238;174459;NULL;0.00;27372038.86;26405647.86;0.00;0.00;26405647.86;14922040.52;11483607.34;966391.00;78672.88;0.00;78672.88;841720.23;841720.23;0.00;0.00;45997.89;45997.89;0.00;0.00;0.00;0.00;NULL;3357773
1995003247;174484;NULL;NULL;461008149.91;64102716.94;64102716.94;64102716.94;0.00;NULL;NULL;396905432.97;396905432.97;214763755.87;182141677.10;0.00;NULL;NULL;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;3358963
2019002711;174492;NULL;NULL;329867926.40;0.00;0.00;0.00;0.00;NULL;NULL;329867926.40;329867926.40;0.00;329867926.40;0.00;NULL;NULL;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;3358970
2012000819;174520;NULL;NULL;21625875.60;15322375.20;15322375.20;15322375.20;0.00;NULL;NULL;6303500.40;6303500.40;0.00;6303500.40;0.00;NULL;NULL;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;3358974
1996003811;174471;NULL;744028.08;23579927.01;11220925.06;2097380.29;2097380.29;9123544.77;9123544.77;0.00;12359001.95;12359001.95;6564431.75;5794570.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;3358994
1995000892;174481;NULL;1019110.92;29582363.68;7974066.32;7697219.05;7697219.05;276847.27;0.00;276847.27;21608297.36;21295298.81;9558055.57;11737243.24;256927.71;256927.71;0.00;0.00;56070.84;56070.84;0.00;0.00;0.00;0.00;NULL;3358999
2008003329;174489;NULL;1345585.02;29105288.40;7697108.17;7697108.17;7697108.17;0.00;0.00;0.00;21408180.23;21408180.23;11379198.61;10028981.62;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;3359003
1999004965;174499;NULL;37691625.18;544137753.65;178775686.15;137202398.15;137202398.15;41573288.00;4120434.00;37452854.00;365362067.50;365362067.50;171100186.47;194261881.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;3359005
2007001292;174506;NULL;3274809.10;17164749.61;74258.78;74258.78;74258.78;0.00;0.00;0.00;17090490.83;17090490.83;7047525.47;10042965.36;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;3359007
1998004392;174527;NULL;3139795.57;268821653.17;81616003.57;37840218.57;37840218.57;43775785.00;40025178.00;3750607.00;187205649.60;186911542.60;110152132.99;76759409.61;29811.00;40824.00;11013.00;0.00;264296.00;384850.00;120554.00;0.00;0.00;0.00;NULL;3360882
1989000665;174542;NULL;0.00;17750515.62;17750515.62;0.00;0.00;17750515.62;10912207.72;6838307.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;3360887
1988002338;174557;NULL;0.00;17774144.59;17774144.59;0.00;0.00;17774144.59;9158889.83;8615254.76;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;3360890
1989000592;174572;NULL;0.00;3934708.83;3934708.83;0.00;0.00;3934708.83;3174365.18;760343.65;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;3360895
1993001565;174578;NULL;493613.99;16549694.91;11709149.24;1168275.16;1168275.16;10540874.08;7613605.33;2927268.75;4840545.67;4840545.67;2294160.96;2546384.71;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;3360898
1996004956;174584;NULL;9167.40;11047155.59;10154500.00;0.00;0.00;10154500.00;9956901.00;197599.00;892655.59;892655.59;850270.19;42385.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;3360901
2001000138;174601;NULL;8246177.08;120418654.70;5636510.77;5636510.77;5636510.77;0.00;0.00;0.00;114782143.93;113888493.83;46926655.34;66961838.49;0.00;0.00;0.00;0.00;893650.10;1542790.00;324569.95;324569.95;0.00;0.00;NULL;3360904
1997001683;174613;NULL;433956.96;53923504.96;22558954.17;18576145.20;18576145.20;3982808.97;2188136.33;1794672.64;31364550.79;31287167.21;18558014.33;12729152.88;0.00;0.00;0.00;0.00;77383.58;77383.58;0.00;0.00;0.00;0.00;NULL;3360909
2003001247;174620;NULL;0.00;1226285208.00;1224253372.00;0.00;0.00;1224253372.00;1104493468.00;119759904.00;2031836.00;0.00;0.00;0.00;2031836.00;2031836.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;3360914
2003000119;174629;NULL;22426574.17;491652355.00;491652355.00;0.00;0.00;491652355.00;467266143.00;24386212.00;0.00;0.00;0.00;0.00;0.00;200191680.00;191567882.71;8623797.29;0.00;5637985.00;5395113.57;242871.43;0.00;0.00;NULL;3360917
2004003138;174642;NULL;0.00;26014062.00;26014062.00;0.00;0.00;26014062.00;16009238.00;10004824.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;3360922
2004001518;174662;NULL;988390.32;109082897.62;79451461.22;6668055.22;6668055.22;72783406.00;64647548.00;8135858.00;29631436.40;23010028.40;5789177.77;17220850.63;6621408.00;6621408.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;3360927
2005004456;174677;NULL;1239043.20;32170588.79;2326423.00;0.00;0.00;2326423.00;0.00;2326423.00;29844165.79;26110381.79;8016010.36;18094371.43;3239093.00;3239093.00;0.00;0.00;494691.00;494691.00;0.00;0.00;0.00;0.00;NULL;3360932
2005001392;174685;NULL;1014993.85;13313817.43;595396.76;278208.62;278208.62;317188.14;317188.14;0.00;12718420.67;12718420.67;6728208.40;5990212.27;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;3360935
2005004065;174708;NULL;2378066.65;23704509.53;3011900.86;3011900.86;3011900.86;0.00;0.00;0.00;20692608.67;19823638.02;9959489.36;9864148.66;279650.50;1189132.85;909482.35;0.00;589320.15;3019582.67;2430262.52;0.00;0.00;0.00;NULL;3360940
1983000329;174719;NULL;1232727.92;31766565.02;11866749.45;11866749.45;11866749.45;0.00;0.00;0.00;19899815.57;17024588.57;7331228.48;9693360.09;2604749.00;2604749.00;0.00;0.00;270478.00;270478.00;0.00;0.00;0.00;0.00;NULL;3360945
1987001419;174725;NULL;1933153.23;60625537.89;10497848.34;8986528.49;8986528.49;1511319.85;782506.90;728812.95;50127689.55;49672947.55;25395644.18;24277303.37;0.00;0.00;0.00;0.00;454742.00;454742.00;0.00;0.00;0.00;0.00;NULL;3360948
1987000838;174734;NULL;0.00;24659427.39;24659427.39;0.00;0.00;24659427.39;19941624.59;4717802.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;3360953
1997001111;174746;NULL;10567975.00;304179273.71;63816747.34;34391321.34;34391321.34;29425426.00;27856695.00;1568731.00;240362526.37;240362526.37;126548079.08;113814447.29;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;3360958
2007002711;174756;NULL;195969.36;36610255.19;14116718.79;13241653.78;13241653.78;875065.01;875065.01;0.00;22493536.40;22441130.85;12042997.48;10398133.37;0.00;0.00;0.00;0.00;52405.55;52405.55;0.00;0.00;0.00;0.00;NULL;3360961
2010001729;174765;NULL;1494658.00;24515155.39;2227644.01;2227644.01;2227644.01;0.00;0.00;0.00;22287511.38;21561438.38;10646519.92;10914918.46;267156.00;267156.00;0.00;0.00;458917.00;458917.00;0.00;0.00;0.00;0.00;NULL;3360965
2010003829;174773;NULL;1879999.72;36513679.38;4534597.57;4534597.57;4534597.57;0.00;0.00;0.00;31979081.81;31750720.55;21600404.90;10150315.65;0.00;0.00;0.00;0.00;228361.26;781217.00;552855.74;0.00;0.00;0.00;NULL;3360967
2010004965;174781;NULL;928543.80;21613277.32;6513890.04;6513890.04;6513890.04;0.00;0.00;0.00;15099387.28;14995115.56;4526143.66;10468971.90;0.00;0.00;0.00;0.00;104271.72;200670.20;96398.48;0.00;0.00;0.00;NULL;3360972
2011000238;174789;NULL;72755.38;4597322.76;2188730.39;2188730.39;2188730.39;0.00;0.00;0.00;2408592.37;2404843.37;1460167.53;944675.84;0.00;0.00;0.00;0.00;3749.00;3749.00;0.00;0.00;0.00;0.00;NULL;3360976
2011001129;174799;NULL;5662080.80;51837315.42;7662473.05;7662473.05;7662473.05;0.00;0.00;0.00;44174842.37;43549705.83;18603100.88;24946604.95;202822.44;701528.00;498705.56;0.00;422314.10;1460712.00;1038397.90;0.00;0.00;0.00;NULL;3360979
2020000938;174810;NULL;1580387.28;20051602.49;849190.59;849190.59;849190.59;0.00;0.00;0.00;19202411.90;19146842.90;9127318.16;10019524.74;27151.00;27151.00;0.00;0.00;28418.00;28418.00;0.00;0.00;0.00;0.00;NULL;3360995
1980002029;174821;NULL;10796355.31;5040641398.00;5039686771.00;0.00;0.00;5039686771.00;3918466356.00;1121220415.00;954627.00;0.00;0.00;0.00;924022.00;1246332.00;161155.00;161155.00;30605.00;47557.00;8476.00;8476.00;0.00;0.00;NULL;3361090
1987000218;174838;NULL;0.00;12378200.42;12378200.42;0.00;0.00;12378200.42;6082911.47;6295288.95;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;3362016
1993002911;174845;NULL;0.00;46554029.16;41335857.00;0.00;0.00;41335857.00;35124852.00;6211005.00;5218172.16;1799984.16;337205.15;1462779.01;3389874.00;3389874.00;0.00;0.00;28314.00;28314.00;0.00;0.00;0.00;0.00;NULL;3362028
1995000256;174855;NULL;0.00;4764919.06;4719585.07;0.00;0.00;4719585.07;2666291.47;2053293.60;45333.99;15288.08;7644.04;7644.04;30003.73;30003.73;0.00;0.00;42.18;42.18;0.00;0.00;0.00;0.00;NULL;3362034
1998003574;174863;NULL;1432412175.67;31408380705.63;1703374951.70;0.00;0.00;1703374951.70;999689887.03;703685064.67;29705005753.93;28354986595.12;13968325056.63;14386661538.49;0.00;0.00;0.00;0.00;1350019158.81;2475499356.04;562740098.61;562740098.62;0.00;0.00;NULL;3362489
2007001111;174870;NULL;4397000.00;83901484.06;20708161.15;16916624.15;16916624.15;3791537.00;3791537.00;0.00;63193322.91;63193322.91;27909232.40;35284090.51;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;3362988
2007002965;174873;NULL;NULL;1606646.10;396913.59;396913.59;396913.59;0.00;NULL;NULL;1209732.51;1209732.51;0.00;1209732.51;0.00;NULL;NULL;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;3363469
2022000129;174875;NULL;NULL;985912.04;0.00;0.00;0.00;0.00;NULL;NULL;985912.04;985912.04;328277.51;657634.53;0.00;NULL;NULL;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;3363480
2022000056;174877;NULL;NULL;2687645.90;0.00;0.00;0.00;0.00;NULL;NULL;2687645.90;2687645.90;1040193.28;1647452.62;0.00;NULL;NULL;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;3363485
2009001818;174882;NULL;0.00;58049589.46;16595898.53;16595898.53;16595898.53;0.00;0.00;0.00;41453690.93;40858492.93;21223581.72;19634911.21;0.00;0.00;0.00;0.00;595198.00;595198.00;0.00;0.00;0.00;0.00;NULL;3363900
2004000538;174964;NULL;32922166.63;653350768.11;468906973.77;13076243.12;13076243.12;455830730.65;365027580.73;90803149.92;184443794.34;158996800.84;46547497.68;112449303.16;25269874.95;26321233.83;525679.44;525679.44;177118.55;197808.53;10344.99;10344.99;0.00;0.00;NULL;3365102
2021003256;174967;NULL;NULL;1188061.47;0.00;0.00;0.00;0.00;NULL;NULL;1188061.47;1188061.47;589554.68;598506.79;0.00;NULL;NULL;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;3365284
2013001819;174973;NULL;722539.25;21380628.35;4638940.00;4638940.00;4638940.00;0.00;0.00;0.00;16741688.35;16741688.35;16654087.80;87600.55;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;3365291
2004000465;174994;NULL;17530019.37;1811210008.58;1419966161.44;25545849.61;25545849.61;1394420311.83;1199723840.28;194696471.55;391243847.14;322500331.85;121854824.28;200645507.57;68534397.61;70247298.33;856409.86;856490.86;209117.68;230374.46;10628.39;10628.39;0.00;0.00;NULL;3365511
2023000718;174997;NULL;6436950.24;133752887.62;49076583.83;39822913.83;39822913.83;9253670.00;9207160.00;46510.00;84676303.79;84154250.79;27166655.97;56987594.82;0.00;0.00;0.00;0.00;522053.00;522053.00;0.00;0.00;0.00;0.00;NULL;3365605
1992000174;175008;NULL;0.00;343313652.85;284434577.95;0.00;0.00;284434577.95;169475862.06;114958715.89;58879074.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;58879074.90;59625083.98;0.00;746009.08;0.00;0.00;NULL;3365935
1991002165;175020;NULL;12462086.00;1199698528.79;726037542.56;13800694.56;13800694.56;712236848.00;659539171.00;52697677.00;473660986.23;159879544.23;0.00;159879544.23;253716702.00;331420994.00;62010252.39;15694039.61;60064740.00;73570851.00;10778785.72;2727325.28;0.00;0.00;NULL;3365939
1991002238;175031;NULL;2983945.19;433564241.77;123686756.78;27201346.78;27201346.78;96485410.00;93848656.00;2636754.00;309877484.99;309877484.99;68077924.37;241799560.62;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;3365943
2014000311;175039;NULL;26159208.51;88897489.12;1442076.72;1442076.72;1442076.72;0.00;0.00;0.00;87455412.40;87455412.40;20510243.10;66945169.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;3366051
2015001247;175045;NULL;984863.16;2862773.75;290881.52;290881.52;290881.52;0.00;0.00;0.00;2571892.23;2571892.23;0.00;2571892.23;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;3366055
1985000938;175050;NULL;0.00;814152063.17;270465841.09;268894384.46;268894384.46;1571456.63;1571456.63;0.00;543686222.08;543686222.08;297142788.97;246543433.11;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;3366063
2008001083;175117;NULL;NULL;69159950.25;15201788.38;15201788.38;15201788.38;0.00;NULL;NULL;53958161.87;53958161.87;0.00;53958161.87;0.00;NULL;NULL;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;3366944
1979005265;175064;NULL;0.00;1926385284.54;1926263779.42;0.00;0.00;1926263779.42;1406859313.58;519404465.84;121505.12;0.00;0.00;0.00;121505.12;121505.12;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;3366969
1995003956;175080;NULL;50312985.96;3311704324.96;2064267506.53;734879847.45;734879847.45;1329387659.08;1055205648.70;274182010.38;1247436818.43;1241735525.35;539937033.66;701798491.69;0.00;0.00;0.00;0.00;5701293.08;5701293.08;0.00;0.00;0.00;0.00;NULL;3366973
1998001474;175094;NULL;0.00;355378248.80;355378248.80;0.00;0.00;355378248.80;268995695.09;86382553.71;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;3366977
2013001411;175100;NULL;53401646.96;258320428.32;2312425.93;2312425.93;2312425.93;0.00;0.00;0.00;256008002.39;256008002.39;109192898.54;146815103.85;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;3366981
1980000883;175114;NULL;299172.23;169887108.29;142199566.83;0.00;0.00;142199566.83;95842190.77;46357376.06;27687541.46;0.00;0.00;0.00;23973467.36;28356932.76;2191732.70;2191732.70;3714074.10;4458300.78;372113.34;372113.34;0.00;0.00;NULL;3366987
1979001529;175138;NULL;4078922547.40;18963239196.00;11498294819.00;0.00;0.00;11498294819.00;9909895792.00;1588399027.00;7464944377.00;0.00;0.00;0.00;7190406193.00;10531663766.00;2053879013.00;1287378560.00;274538184.00;395366115.00;72443312.00;48384619.00;0.00;0.00;NULL;3367203
1997001365;175149;NULL;2561675.20;859863640.93;581274437.04;405154135.04;405154135.04;176120302.00;117735861.00;58384441.00;278589203.89;278589203.89;150028141.23;128561062.66;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;3367205
2002000174;175160;NULL;28299200.50;419430457.64;42422469.71;38974055.71;38974055.71;3448414.00;0.00;3448414.00;377007987.93;377007987.93;149494138.59;227513849.34;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;3367207
2020002574;175166;NULL;511826.77;122162.00;0.00;0.00;0.00;0.00;0.00;0.00;122162.00;122162.00;24291.93;97870.07;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;3367209
1995003565;175175;NULL;4153471.54;144976507.63;68336927.91;56997387.91;56997387.91;11339540.00;10914573.00;424967.00;76639579.72;76574908.72;46137997.09;30436911.63;0.00;0.00;0.00;0.00;64671.00;100869.00;36198.00;0.00;0.00;0.00;NULL;3367301
2010005211;175192;NULL;NULL;348237448.75;209794823.54;209794823.54;209794823.54;0.00;NULL;NULL;138442625.21;138442625.21;60880736.37;77561888.84;0.00;NULL;NULL;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;3368156
1980001383;175181;NULL;0.00;286140088.00;279643780.00;0.00;0.00;279643780.00;269345294.00;10298486.00;6496308.00;0.00;0.00;0.00;6496308.00;6496308.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;3368185
2017000574;175216;NULL;NULL;84919713.89;1443398.34;1443398.34;1443398.34;0.00;NULL;NULL;83476315.55;83476315.55;40552598.25;42923717.30;0.00;NULL;NULL;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;3368883
1967000174;175221;NULL;165376.54;4071409662.48;3553965497.08;0.00;0.00;3553965497.08;3417906982.42;136058514.66;517444165.40;0.00;0.00;0.00;495319956.94;495673346.89;171990.96;181398.99;22124208.46;22212681.52;41813.25;46659.81;0.00;0.00;NULL;3368914
2010003047;175224;NULL;NULL;3342233.68;51293.10;51293.10;51293.10;0.00;NULL;NULL;3290940.58;3290940.58;1250385.26;2040555.32;0.00;NULL;NULL;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;3369845
